User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1003692,P0024142,M,18-25,0,C,0,0,13,,,575
1000019,P0018542,M,46-50,0,B,4+,0,15,5.0,7.0,8882
1003404,P0056342,M,26-35,2,B,4+,1,9,,15.0,15089
1004680,P0014542,M,26-35,10,C,4+,1,17,10.0,,5264
1004552,P0094342,F,18-25,18,B,4+,1,3,,,18572
1003005,P0033742,M,26-35,8,B,3,0,9,2.0,,2862
1001133,P0010942,M,51-55,12,A,3,1,11,13.0,,5097
1003340,P0076342,M,18-25,3,B,0,1,5,15.0,11.0,12094
1003312,P0067242,M,18-25,19,A,0,0,18,12.0,8.0,15467
1003373,P0062942,M,36-45,5,B,2,0,12,13.0,,2921
1000988,P0069742,F,0-17,1,C,1,0,5,12.0,,10059
1003322,P0074842,M,46-50,8,A,3,0,12,4.0,,18001
1004616,P0084142,F,46-50,17,C,0,0,6,12.0,,6556
1004955,P0073942,M,0-17,3,A,4+,0,17,12.0,11.0,9087
1000174,P0071542,F,51-55,0,B,3,0,14,9.0,14.0,12601
1003742,P0079742,F,46-50,0,C,1,0,3,14.0,,12074
1003053,P0027742,M,26-35,19,A,3,1,1,10.0,16.0,18005
1000727,P0096842,F,26-35,16,C,1,0,13,17.0,16.0,5427
1003761,P0010542,M,46-50,18,C,2,1,18,2.0,,11021
1001876,P0095242,M,55+,2,B,0,0,10,2.0,,13195
1004034,P0040642,M,55+,16,A,1,1,17,12.0,,15630
1000990,P0064742,M,36-45,2,B,2,1,7,,,4972
1003745,P0042642,F,46-50,3,C,3,1,8,10.0,9.0,7265
1002687,P0045542,M,18-25,12,A,0,1,16,2.0,17.0,19047
1000420,P0089242,M,51-55,14,C,1,0,16,8.0,14.0,7600
1000594,P0049442,M,18-25,11,C,1,0,16,11.0,4.0,3118
1001775,P0039942,F,0-17,2,A,0,1,9,,,16785
1002460,P0062542,F,51-55,20,C,3,1,13,4.0,10.0,8818
1000936,P0084842,M,51-55,7,A,3,0,4,,,6608
1003809,P0038442,M,26-35,0,A,4+,0,10,,18.0,8838
1000332,P0042942,M,51-55,17,A,3,0,9,14.0,,445
1003450,P0014942,M,36-45,12,C,0,1,18,6.0,14.0,7711
1002703,P0087242,M,46-50,6,B,2,1,12,12.0,7.0,2771
1004007,P0072142,M,18-25,12,C,0,0,10,18.0,,13451
1003869,P0080842,M,26-35,16,C,1,0,17,9.0,,1448
1004201,P0047742,M,55+,12,A,4+,1,12,,,8407
1000202,P0086342,M,26-35,12,B,4+,0,2,3.0,8.0,5830
1002498,P0069942,F,36-45,10,A,2,0,14,8.0,16.0,11168
1001843,P0092442,F,36-45,13,C,1,0,6,,11.0,4591
1001867,P0063742,M,36-45,20,B,3,1,11,13.0,18.0,18523
1001997,P0087342,M,36-45,9,A,3,1,14,13.0,16.0,6459
1000910,P0024342,M,55+,7,C,3,0,14,6.0,7.0,11919
1004306,P0015942,M,18-25,5,C,0,1,6,,18.0,2354
1004659,P0096742,M,36-45,18,B,3,0,1,10.0,3.0,15053
1003190,P0087942,F,26-35,18,C,1,1,17,17.0,4.0,9283
1000771,P0017442,M,26-35,11,C,4+,0,17,18.0,7.0,19619
1003156,P0010242,M,55+,20,C,0,1,17,5.0,17.0,8137
1002502,P0067442,M,51-55,6,C,3,1,10,12.0,,19825
1002715,P0084742,M,46-50,17,B,1,1,10,9.0,,7426
1004725,P0054742,F,26-35,19,C,2,0,14,5.0,9.0,3145
1003586,P0084042,M,26-35,17,C,1,0,1,4.0,12.0,9369
1001629,P0037442,F,55+,2,C,4+,1,2,2.0,8.0,4328
1000387,P0062942,M,18-25,8,B,1,0,18,16.0,3.0,7367
1003422,P0069142,F,51-55,5,B,1,0,3,17.0,15.0,2901
1004009,P0031442,F,26-35,0,A,0,1,4,11.0,16.0,10526
1004094,P0078242,M,0-17,9,B,4+,0,5,13.0,,18737
1004364,P0058442,F,26-35,7,C,3,1,3,7.0,,3810
1002467,P0042842,M,46-50,16,B,4+,0,3,16.0,,8024
1002283,P0035442,F,46-50,2,B,2,1,4,13.0,9.0,2972
1001857,P0048642,M,51-55,2,B,4+,1,6,,,7511
1001999,P0022542,M,51-55,2,C,0,1,7,16.0,17.0,13773
1001237,P0086642,M,36-45,6,A,3,0,4,2.0,10.0,1037
1004670,P0068342,M,18-25,10,A,4+,1,15,18.0,8.0,4635
1004145,P0064942,F,46-50,17,A,3,1,6,2.0,10.0,6218
1001151,P0042342,M,0-17,4,A,0,1,5,18.0,,17130
1004319,P0030342,M,0-17,1,B,1,1,8,,3.0,14712
1001432,P0027142,M,36-45,13,A,2,0,6,11.0,,6156
1001820,P0083442,M,18-25,0,B,4+,0,17,6.0,,12033
1002325,P0031642,M,18-25,3,B,3,1,16,2.0,16.0,14594
1001131,P0034442,M,51-55,13,A,4+,0,11,5.0,,12145
1002659,P0043542,M,26-35,14,C,0,0,1,12.0,4.0,1858
1003501,P0080242,M,0-17,19,A,1,0,14,18.0,16.0,18591
1000375,P0039742,M,0-17,19,A,0,0,13,,10.0,19094
1002121,P0093142,M,55+,16,B,3,1,10,15.0,3.0,14022
1004021,P0028142,F,0-17,2,B,4+,1,10,3.0,18.0,1281
1002022,P0043342,M,0-17,3,A,3,0,8,,,14075
1003706,P0061042,M,55+,17,A,0,1,9,16.0,17.0,5116
1003260,P0048242,M,46-50,0,C,4+,1,4,10.0,12.0,18477
1003436,P0081642,M,18-25,4,C,3,0,11,18.0,,6644
1001890,P0097242,M,26-35,17,C,4+,0,9,13.0,11.0,14213
1001824,P0029842,M,46-50,12,B,2,1,12,14.0,18.0,15162
1001475,P0043142,M,18-25,13,C,0,0,13,,,15743
1002243,P0026442,M,36-45,19,B,0,1,8,18.0,,14154
1003244,P0034142,M,0-17,2,B,2,1,13,7.0,,10487
1003135,P0074142,M,26-35,5,A,1,0,1,5.0,,7280
1002071,P0032642,M,18-25,10,C,3,0,11,5.0,,7377
1000360,P0073342,M,36-45,8,A,1,0,2,11.0,7.0,19204
1002042,P0065542,M,0-17,19,A,4+,0,5,9.0,5.0,14683
1001142,P0055042,F,36-45,18,B,3,1,11,11.0,8.0,2439
1001636,P0029542,M,55+,6,C,3,0,4,3.0,,14108
1004001,P0096942,M,36-45,20,A,3,1,8,6.0,,15183
1001944,P0030342,F,46-50,9,B,2,0,12,17.0,3.0,8184
1004775,P0055742,M,36-45,6,A,0,0,3,17.0,4.0,1641
1003362,P0092942,M,46-50,4,C,2,0,17,9.0,,13081
1002981,P0035642,M,51-55,3,B,2,0,8,9.0,15.0,2268
1000007,P0062842,M,46-50,16,C,2,0,6,,16.0,4095
1003268,P0037142,F,55+,4,A,1,0,4,5.0,18.0,12563
1001592,P0010842,M,55+,16,B,2,1,4,9.0,,15343
1004929,P0086042,M,36-45,16,A,0,1,7,17.0,6.0,14288
1003265,P0030042,M,18-25,16,A,3,0,10,13.0,18.0,18843
1002607,P0015842,F,36-45,0,C,1,0,6,3.0,4.0,2983
1003220,P0098642,M,36-45,1,B,2,0,4,2.0,15.0,2842
1003274,P0049242,F,18-25,18,A,2,0,10,2.0,14.0,2351
1000914,P0075142,M,0-17,8,C,3,1,17,15.0,9.0,16608
1002012,P0021842,F,26-35,19,C,3,1,6,14.0,14.0,18976
1001443,P0065242,M,51-55,14,B,1,1,11,2.0,,7069
1003055,P0049842,M,0-17,18,A,0,1,18,4.0,,11486
1003547,P0093342,M,36-45,4,B,1,1,9,16.0,,15738
1004222,P0043042,F,0-17,12,B,3,0,12,8.0,17.0,9058
1004913,P0036642,M,26-35,3,A,0,0,11,,,10629
1002929,P0061942,M,55+,12,B,2,1,18,8.0,,12040
1001830,P0079442,M,0-17,5,B,2,1,2,8.0,,17081
1000576,P0057942,M,26-35,11,B,4+,0,16,10.0,12.0,13239
1000930,P0023342,F,0-17,8,C,3,0,9,18.0,,8081
1003760,P0079242,M,46-50,14,A,4+,0,16,13.0,4.0,17322
1003700,P0045442,F,36-45,20,B,1,1,12,,,15502
1001464,P0068342,M,26-35,14,C,1,0,17,10.0,18.0,6767
1003276,P0059742,F,51-55,16,C,0,1,13,14.0,,6533
1004929,P0072442,M,36-45,4,B,3,1,4,2.0,15.0,10705
1001055,P0020642,M,46-50,4,A,0,1,13,13.0,3.0,14691
1001901,P0038942,M,55+,4,C,0,1,12,3.0,15.0,2633
1001458,P0092442,F,0-17,20,B,1,1,2,5.0,,11013
1001400,P0072842,M,36-45,13,A,1,1,17,,4.0,8081
1003416,P0073142,M,0-17,1,A,3,1,15,14.0,5.0,10034
1000443,P0024642,F,0-17,8,B,1,1,13,,4.0,17281
1003651,P0042642,F,36-45,13,C,3,1,2,3.0,5.0,4469
1004653,P0051442,F,26-35,14,A,4+,1,6,9.0,18.0,15156
1001179,P0030942,M,26-35,3,A,2,0,12,,,11911
1004459,P0039542,M,36-45,5,A,4+,0,1,10.0,14.0,16851
1001258,P0049742,M,26-35,13,A,1,0,15,7.0,,19109
1003635,P0020242,M,18-25,4,C,2,0,3,11.0,12.0,18653
1001842,P0073542,M,0-17,10,C,2,0,10,11.0,,6360
1002310,P0085642,M,36-45,20,B,0,0,6,,6.0,6160
1000911,P0060742,F,51-55,13,B,2,0,5,9.0,17.0,7838
1004341,P0099042,M,46-50,6,C,3,1,8,,16.0,2596
1004638,P0096742,M,55+,13,B,1,1,6,,5.0,1083
1004010,P0030842,M,36-45,12,A,1,1,11,10.0,8.0,13499
1002170,P0052742,M,36-45,17,C,0,1,14,,15.0,8984
1002173,P0049242,M,0-17,1,A,0,1,5,16.0,,18241
1000124,P0092542,M,46-50,8,C,1,0,13,,,5483
1003159,P0020842,M,0-17,10,C,0,0,9,,,13921
1000786,P0098842,F,51-55,19,B,2,0,10,3.0,10.0,1284
1002417,P0044742,M,55+,10,C,2,0,11,,5.0,9015
1000797,P0014942,F,26-35,5,B,3,0,6,11.0,16.0,14278
1004173,P0020442,M,36-45,0,C,0,0,5,14.0,11.0,17489
1004155,P0051942,M,0-17,4,A,1,0,5,8.0,17.0,4358
1001937,P0047242,M,55+,13,A,4+,1,16,14.0,12.0,17247
1002157,P0012642,M,51-55,15,A,1,0,8,2.0,12.0,7630
1003808,P0089942,M,51-55,8,A,4+,1,15,9.0,,19313
1001302,P0086842,M,55+,18,A,4+,0,15,14.0,,15515
1004164,P0037242,F,18-25,19,A,3,1,9,5.0,,16647
1003141,P0074842,F,36-45,7,C,4+,0,15,15.0,6.0,1731
1003237,P0043942,M,51-55,7,B,2,0,8,18.0,12.0,3927
1002353,P0040042,M,55+,15,C,2,0,14,2.0,,7647
1001933,P0057942,M,26-35,17,A,3,0,7,14.0,17.0,4216
1002722,P0093342,F,0-17,7,A,1,1,12,13.0,14.0,18091
1000365,P0064342,M,0-17,8,C,1,1,1,17.0,,14417
1004917,P0065642,M,18-25,4,B,1,1,15,15.0,6.0,12455
1002391,P0036442,M,26-35,1,B,1,1,7,11.0,7.0,7330
1000947,P0064142,M,51-55,20,B,2,1,15,9.0,17.0,3917
1001378,P0069542,M,55+,13,B,2,1,10,,13.0,416
1001440,P0026542,M,18-25,17,A,3,0,6,12.0,15.0,1991
1003181,P0041542,M,51-55,12,A,3,0,16,10.0,16.0,8948
1004858,P0010042,M,51-55,11,B,3,1,14,,6.0,2025
1000341,P0086042,M,36-45,14,C,1,1,12,5.0,9.0,11534
1002990,P0036042,F,46-50,20,C,1,1,17,5.0,16.0,7872
1000383,P0016242,M,55+,14,A,2,1,10,,7.0,14424
1001557,P0058242,M,51-55,0,C,2,0,10,15.0,,12548
1000300,P0077542,M,0-17,6,A,0,1,8,12.0,,14269
1000139,P0042042,M,51-55,12,A,0,0,11,3.0,17.0,16628
1000359,P0094542,M,18-25,17,B,1,0,18,9.0,15.0,5984
1004932,P0030042,M,55+,0,B,2,0,13,10.0,,16955
1001523,P0032142,M,51-55,10,B,1,0,16,12.0,,14842
1003457,P0025142,M,55+,12,B,4+,1,14,10.0,3.0,19094
1001628,P0074342,M,0-17,19,B,0,0,12,10.0,8.0,1197
1001304,P0072542,M,0-17,8,B,3,1,13,,4.0,12005
1001135,P0056142,M,18-25,15,C,1,1,13,,,11595
1002187,P0031642,M,0-17,10,B,4+,1,16,3.0,13.0,17416
1003171,P0029542,M,26-35,2,B,3,0,1,5.0,6.0,1639
1003836,P0089242,M,26-35,16,A,4+,1,12,,11.0,16067
1002152,P0030142,M,46-50,1,A,2,1,9,8.0,,7378
1001238,P0074642,M,55+,8,B,2,1,13,14.0,6.0,8690
1003736,P0033342,F,26-35,8,A,2,0,13,17.0,11.0,5560
1002835,P0024042,M,18-25,15,C,3,1,8,11.0,9.0,11338
1004261,P0080742,M,51-55,0,C,3,0,18,2.0,,4495
1000999,P0059742,M,26-35,16,C,2,1,18,18.0,3.0,5225
1002568,P0065442,F,46-50,9,C,3,0,9,17.0,,3194
1001308,P0015642,M,55+,19,B,2,0,1,2.0,,7650
1000657,P0060342,F,36-45,4,C,1,1,7,,12.0,8464
1002661,P0024142,F,36-45,7,C,2,0,13,,,17526
1002212,P0082142,M,18-25,12,C,0,1,15,7.0,13.0,1922
1001910,P0068342,M,46-50,20,C,1,1,2,3.0,10.0,8310
1003731,P0083542,M,26-35,4,A,2,1,8,10.0,13.0,9310
1002047,P0063842,M,46-50,3,C,0,1,5,,,4099
1003163,P0073942,M,0-17,7,C,2,1,9,11.0,17.0,19295
1001141,P0020542,M,46-50,6,A,1,1,17,7.0,8.0,13908
1000267,P0026442,M,26-35,4,A,2,1,14,6.0,4.0,17512
1001846,P0031442,M,18-25,9,B,3,0,9,9.0,18.0,15834
1001709,P0017042,F,0-17,16,A,2,1,15,,,15669
1003631,P0081542,M,46-50,5,A,1,1,1,,,3905
1003212,P0076442,F,36-45,9,A,4+,0,13,12.0,,11334
1002294,P0067842,M,26-35,15,C,2,0,10,18.0,15.0,19001
1003733,P0018942,M,18-25,9,B,3,0,12,8.0,12.0,13727
1003830,P0087142,M,51-55,3,B,1,0,14,14.0,,9859
1001511,P0097342,F,26-35,1,C,0,0,6,,,2806
1000476,P0032742,M,46-50,0,B,4+,1,11,9.0,,13392
1000977,P0017842,F,55+,2,C,2,1,7,18.0,13.0,9662
1001208,P0070742,M,18-25,12,A,1,1,4,14.0,,12356
1001961,P0044842,F,36-45,11,C,3,1,12,14.0,12.0,9576
1000558,P0094142,F,0-17,0,C,3,0,2,2.0,,2272
1000883,P0099342,F,46-50,20,A,1,0,14,,10.0,5485
1002195,P0034542,M,18-25,9,A,3,1,9,17.0,,2702
1004762,P0037142,M,0-17,5,B,4+,1,14,2.0,,1518
1002668,P0050242,M,55+,8,C,0,1,6,14.0,15.0,17715
1004960,P0076842,M,18-25,0,A,3,1,5,16.0,17.0,5720
1004678,P0021542,M,51-55,11,B,3,0,18,17.0,,2626
1004791,P0053442,M,46-50,4,C,0,0,7,3.0,6.0,3509
1001611,P0062942,M,18-25,0,A,4+,1,1,14.0,14.0,15679
1003489,P0054142,F,36-45,1,A,4+,0,9,6.0,16.0,12503
1002455,P0027142,M,55+,13,C,4+,1,8,11.0,,6644
1004495,P0011542,M,18-25,1,A,3,0,11,12.0,,549
1001947,P0085142,M,46-50,4,C,3,0,7,2.0,18.0,17668
1004811,P0099742,F,18-25,9,C,4+,0,17,7.0,6.0,664
1004800,P0015542,M,0-17,19,C,3,0,15,17.0,13.0,3394
1002809,P0069042,F,0-17,5,A,2,1,8,18.0,5.0,17299
1003826,P0020242,M,55+,4,A,3,1,12,8.0,6.0,9096
1003537,P0038342,F,51-55,1,C,4+,1,5,10.0,8.0,9872
1003803,P0080442,M,26-35,8,B,1,1,8,18.0,11.0,13966
1004178,P0061642,M,55+,9,C,4+,0,5,6.0,14.0,6200
1004700,P0071742,M,51-55,7,C,1,1,14,16.0,,5713
1001971,P0037742,F,55+,5,C,3,1,4,10.0,3.0,19517
1003823,P0098442,M,26-35,4,B,3,1,15,,,1292
1002820,P0071142,F,36-45,20,A,1,1,10,14.0,,7084
1000903,P0084942,M,0-17,17,A,4+,0,17,4.0,,445
1000365,P0036842,M,26-35,19,C,0,1,4,5.0,13.0,4169
1004259,P0093242,M,18-25,17,C,0,0,1,2.0,12.0,16156
1003120,P0049942,M,36-45,1,A,4+,0,6,16.0,16.0,6093
1002559,P0060242,M,46-50,11,C,3,0,8,10.0,,1502
1001864,P0018542,F,26-35,7,A,1,0,4,2.0,9.0,10879
1000116,P0041942,F,55+,3,B,1,0,14,4.0,,7525
1002385,P0013142,M,51-55,19,C,4+,1,2,7.0,10.0,12829
1004977,P0043542,F,26-35,3,A,4+,0,5,10.0,,11819
1003936,P0015042,M,51-55,8,A,2,0,15,,,15162
1004936,P0017842,M,55+,8,B,1,0,14,12.0,3.0,3984
1002491,P0079742,M,55+,11,C,2,1,7,,,18701
1000943,P0027342,M,51-55,13,B,3,0,9,7.0,7.0,15401
1001725,P0071742,M,0-17,2,A,1,1,1,8.0,,2418
1002335,P0060042,M,36-45,5,A,4+,0,10,,16.0,2238
1002768,P0067442,M,51-55,14,B,4+,1,11,11.0,12.0,12022
1001138,P0017542,F,0-17,18,B,3,0,12,13.0,5.0,9573
1002528,P0041542,M,0-17,3,B,0,1,1,13.0,,7070
1004118,P0093242,F,51-55,0,C,2,1,8,14.0,11.0,714
1003421,P0047242,F,36-45,8,A,4+,1,6,13.0,,9817
1004779,P0018042,M,18-25,15,C,1,1,12,15.0,,4067
1003907,P0097242,M,55+,8,C,1,0,9,4.0,6.0,19287
1003638,P0073942,M,26-35,11,B,1,1,4,16.0,14.0,5611
1002954,P0079442,F,0-17,13,C,3,1,6,5.0,14.0,14266
1002368,P0085442,F,26-35,14,C,0,0,3,8.0,,6056
1004222,P0079642,F,36-45,20,B,2,0,2,18.0,9.0,1943
1000277,P0083142,M,18-25,15,B,1,1,18,14.0,,19101
1002000,P0017042,F,46-50,7,B,1,0,5,,,8359
1001228,P0095342,M,55+,9,A,4+,1,12,7.0,16.0,18336
1003753,P0076542,M,55+,13,A,0,1,2,,,18725
1003736,P0085642,M,18-25,16,C,4+,1,5,14.0,11.0,15665
1000696,P0075142,F,36-45,2,C,3,0,18,9.0,10.0,17386
1001310,P0017042,F,18-25,3,A,3,0,6,17.0,,4758
1004153,P0014542,M,55+,15,C,2,1,11,,14.0,1588
1003235,P0014642,F,46-50,13,B,3,1,7,17.0,9.0,18640
1004115,P0069042,F,0-17,13,A,2,1,16,2.0,10.0,12409
1002312,P0052142,M,18-25,15,C,4+,0,8,2.0,,4934
1002842,P0024842,M,51-55,7,C,1,0,3,4.0,,16611
1004209,P0022942,M,51-55,17,C,1,0,11,,,11581
1003560,P0055542,M,36-45,6,A,0,0,11,17.0,13.0,7631
1003399,P0073842,M,55+,2,A,3,1,9,14.0,,9713
1000542,P0097642,M,55+,5,A,0,1,12,15.0,,3309
1002695,P0073042,F,18-25,19,B,0,1,16,14.0,3.0,3272
1004675,P0096842,M,46-50,15,C,1,1,5,8.0,12.0,1237
1001089,P0060442,M,36-45,3,C,3,0,2,16.0,4.0,12691
1003364,P0087342,M,18-25,18,B,1,1,10,,8.0,19369
1000025,P0034342,M,36-45,1,A,0,0,2,16.0,,7640
1001573,P0057342,F,51-55,3,A,3,0,4,,,1759
1002959,P0048142,M,46-50,1,A,1,0,16,6.0,4.0,6902
1004237,P0020242,M,0-17,6,B,2,1,6,8.0,3.0,19469
1001768,P0058842,F,46-50,14,C,2,1,10,12.0,,17427
1004744,P0013642,M,0-17,16,B,4+,1,7,11.0,8.0,13820
1002236,P0075342,F,55+,13,C,4+,1,5,11.0,3.0,8551
1000201,P0064842,M,26-35,10,C,3,1,13,14.0,,5356
1003199,P0061942,M,51-55,16,C,4+,0,9,,12.0,18055
1000257,P0084242,F,55+,4,B,3,1,9,,13.0,8440
1003748,P0043242,M,51-55,13,A,0,1,15,5.0,5.0,9671
1004643,P0049642,M,51-55,16,A,2,1,4,3.0,14.0,15631
1002242,P0039542,M,46-50,19,B,3,1,1,8.0,,8346
1003176,P0020642,M,0-17,20,C,0,0,14,16.0,10.0,5153
1003607,P0095942,F,26-35,1,B,2,0,1,17.0,,15894
1003337,P0062942,F,26-35,6,A,1,0,10,9.0,,17097
1004898,P0092442,M,26-35,3,B,0,1,4,8.0,13.0,6577
1000414,P0018242,M,55+,7,C,1,0,18,4.0,15.0,12510
1002015,P0038742,F,36-45,0,A,4+,1,12,6.0,5.0,15066
1001382,P0080542,F,46-50,9,C,3,0,7,4.0,,7480
1001099,P0056042,M,46-50,0,B,2,1,6,8.0,,6371
1003427,P0031442,F,55+,0,C,4+,1,9,15.0,12.0,8586
1003656,P0038042,M,51-55,3,B,0,0,2,4.0,,16288
1000910,P0083142,M,46-50,16,A,4+,0,15,8.0,,10862
1000188,P0055842,F,46-50,4,A,1,0,13,12.0,,15669
1004045,P0090042,M,36-45,13,A,1,1,11,8.0,,4054
1003757,P0044342,M,46-50,5,C,3,1,6,10.0,15.0,157
1002016,P0029342,M,0-17,6,B,4+,1,9,11.0,,4346
1002093,P0025742,M,55+,7,B,2,1,12,17.0,,19004
1003645,P0056442,M,26-35,17,B,1,1,11,18.0,14.0,18175
1002131,P0020342,M,36-45,3,C,0,0,3,5.0,5.0,19894
1000358,P0013342,M,36-45,2,B,4+,1,18,9.0,,3614
1002423,P0020142,M,51-55,3,A,2,1,13,13.0,,16159
1004258,P0073842,M,46-50,15,B,2,0,13,11.0,10.0,16947
1004546,P0082542,M,26-35,12,C,2,0,15,3.0,17.0,7373
1001498,P0042442,M,55+,10,A,2,1,15,8.0,4.0,6682
1002159,P0090742,M,0-17,10,A,1,1,15,6.0,14.0,14102
1002556,P0079042,M,55+,4,C,3,1,5,10.0,12.0,6318
1002343,P0069142,F,26-35,19,A,4+,1,5,8.0,9.0,16863
1002952,P0024042,M,55+,0,B,1,1,2,15.0,6.0,4137
1001239,P0057342,F,18-25,13,C,3,0,18,10.0,11.0,11384
1000974,P0013042,M,26-35,19,B,2,1,6,6.0,,3339
1004728,P0098342,F,0-17,18,C,0,0,18,14.0,15.0,8268
1003966,P0016242,M,0-17,4,C,2,0,7,16.0,8.0,3487
1001051,P0065942,F,0-17,19,C,3,1,3,4.0,,10947
1003702,P0018642,M,36-45,5,B,3,0,17,7.0,9.0,7343
1002781,P0040342,F,55+,18,C,0,1,8,6.0,,8969
1001589,P0016042,M,36-45,11,A,1,1,6,6.0,3.0,4421
1003879,P0049542,F,18-25,13,B,0,0,8,,,15045
1002369,P0043342,F,26-35,16,C,2,0,3,4.0,16.0,8803
1000437,P0088542,M,46-50,6,C,4+,0,5,,,16759
1002829,P0051042,M,51-55,20,B,1,1,1,9.0,10.0,12573
1001557,P0038342,M,18-25,0,A,4+,0,1,14.0,,11471
1003859,P0056542,F,55+,16,A,4+,0,1,10.0,,6774
1001305,P0017942,M,46-50,5,C,1,0,6,13.0,4.0,11797
1002385,P0079142,M,55+,3,C,2,0,2,13.0,4.0,13031
1000183,P0088342,M,46-50,13,A,3,0,12,10.0,12.0,17202
1001590,P0017642,M,18-25,7,C,2,0,17,7.0,4.0,18259
1001588,P0083242,M,26-35,17,A,3,0,10,,4.0,6676
1000660,P0089342,M,51-55,19,A,3,0,5,,12.0,17740
1000160,P0063942,M,46-50,12,A,1,1,5,3.0,8.0,15025
1003954,P0046042,M,36-45,7,A,1,1,2,6.0,11.0,13522
1001012,P0017642,M,36-45,15,C,0,0,12,13.0,13.0,15163
1000053,P0060842,M,18-25,4,B,4+,1,5,,5.0,8784
1002308,P0026342,M,51-55,2,B,4+,1,15,16.0,18.0,7142
1001229,P0010842,M,51-55,12,A,4+,1,18,18.0,11.0,2348
1001036,P0027442,M,55+,14,C,4+,0,6,8.0,,7749
1003703,P0056142,F,46-50,3,B,0,1,14,6.0,,5782
1004046,P0040642,M,18-25,2,B,3,1,11,6.0,12.0,14875
1004946,P0068742,M,51-55,1,A,0,0,8,11.0,,4193
1004450,P0034442,M,51-55,3,A,1,0,9,,10.0,12701
1001265,P0022142,M,36-45,5,C,2,1,6,6.0,,13364
1001885,P0028442,M,18-25,3,B,3,1,3,13.0,,5036
1001810,P0013142,F,46-50,16,A,3,1,8,18.0,9.0,18151
1003168,P0086142,M,46-50,6,A,0,0,16,12.0,14.0,4334
1003798,P0066842,M,36-45,17,C,1,0,1,10.0,,9794
1002342,P0040942,M,55+,9,A,1,1,13,8.0,,17272
1003415,P0047142,F,0-17,16,A,3,1,12,14.0,3.0,6290
1000818,P0075542,M,0-17,3,A,0,0,8,18.0,3.0,1511
1002438,P0092942,M,51-55,18,A,4+,0,14,,,11783
1000889,P0069542,M,26-35,6,A,3,0,6,,14.0,8858
1000668,P0015542,M,36-45,12,C,4+,1,3,11.0,15.0,6716
1004729,P0089042,F,26-35,2,A,2,1,3,3.0,,5778
1002625,P0037242,M,51-55,7,B,1,0,14,4.0,6.0,12167
1004233,P0056342,M,55+,10,A,3,0,3,2.0,3.0,12129
1004524,P0077742,M,36-45,15,A,2,1,12,9.0,7.0,12377
1000819,P0055542,M,46-50,19,B,4+,1,12,11.0,,6161
1002189,P0076942,M,55+,18,B,3,1,17,18.0,7.0,6264
1001107,P0034842,F,36-45,8,A,2,1,11,3.0,16.0,12911
1002225,P0079742,M,18-25,9,C,3,1,9,6.0,,1305
1000198,P0017742,M,26-35,5,B,2,1,5,12.0,,2844
1002672,P0063342,M,36-45,2,C,2,0,11,18.0,8.0,18150
1003493,P0020742,F,26-35,19,A,4+,0,7,3.0,,12169
1002449,P0037242,M,55+,7,A,1,0,10,6.0,,10458
1000471,P0086342,F,51-55,5,B,0,1,9,12.0,,18401
1001949,P0011442,M,36-45,7,B,2,1,15,8.0,,10950
1003900,P0046942,M,0-17,13,C,1,0,11,,4.0,17403
1002011,P0040342,M,26-35,7,A,0,1,3,11.0,18.0,10876
1003801,P0077142,M,46-50,10,B,4+,0,15,,13.0,6437
1004119,P0030442,M,46-50,9,B,3,0,17,,9.0,10554
1003797,P0021242,M,36-45,9,B,1,0,3,7.0,10.0,6048
1003989,P0077942,M,46-50,10,C,3,0,4,8.0,,15568
1000235,P0096442,M,55+,0,A,3,0,11,8.0,,5829
1000929,P0035242,M,46-50,14,B,0,1,7,10.0,5.0,5185
1003608,P0054042,M,26-35,4,B,1,0,14,3.0,8.0,2298
1000523,P0028542,F,55+,13,B,2,1,4,18.0,,5774
1003524,P0095842,M,36-45,19,A,0,1,13,4.0,18.0,17919
1004527,P0032642,F,26-35,7,C,1,0,1,,,7530
1004889,P0062742,M,36-45,16,C,2,1,18,13.0,11.0,9506
1001630,P0076742,M,46-50,3,A,3,0,13,11.0,9.0,1363
1004629,P0045342,F,55+,3,C,4+,1,3,15.0,14.0,13972
1001317,P0072242,M,36-45,17,C,4+,1,8,,11.0,11896
1002858,P0010042,M,51-55,18,B,0,1,18,7.0,,5838
1001125,P0065242,M,36-45,2,C,2,0,2,7.0,7.0,6085
1002588,P0065942,M,18-25,8,B,2,1,6,9.0,,2763
1001024,P0051942,M,36-45,6,C,4+,0,18,11.0,,16968
1001379,P0071942,F,18-25,1,B,2,1,18,3.0,17.0,363
1003375,P0026042,M,26-35,8,A,1,1,9,15.0,11.0,14565
1001520,P0026042,M,18-25,5,A,1,1,15,12.0,,11511
1000227,P0097042,F,55+,5,C,4+,0,3,12.0,15.0,10928
1004969,P0022742,M,26-35,15,B,3,1,9,6.0,12.0,19759
1000892,P0082142,M,36-45,1,A,3,1,18,18.0,11.0,8678
1004073,P0025042,M,26-35,15,A,3,0,7,9.0,5.0,1189
1002258,P0054342,M,46-50,2,C,4+,1,17,15.0,13.0,18641
1002789,P0086642,F,51-55,15,B,0,0,3,6.0,9.0,9254
1000397,P0057042,M,36-45,11,B,2,1,7,18.0,3.0,18943
